GeneID	logFC	logCPM	F	PValue	FDR
C1orf21	-2.22356924926293	3.30408422591127	7.24879303820657	0.00709695822017089	0.0646873666859498
AUTS2	-2.54462006302804	2.97095505666389	7.24802939417477	0.00709997663038031	0.0646940165885556
ZNF211	-5.98766986112407	1.69437158554448	7.24234837394333	0.00712247287497208	0.0648780843735371
CSTF3	-0.742855689318253	6.61947549117734	7.23318670938186	0.00715890565190325	0.0651889395138677
MOB1A	0.53048141852576	7.87377771340649	7.22924350643249	0.00717464497194478	0.0653112206544345
FOXJ3	-1.49963568925882	4.42404903710691	7.22854211950351	0.00717744826425543	0.0653157035380489
TNFRSF1A	-2.92361975005308	2.66832159368307	7.22204367905277	0.00720347441268936	0.0655314464997311
STARD3NL	-0.85816673843928	6.14894282712371	7.21984578531965	0.00721229874857328	0.065590612653933
CCZ1P-OR7E38P	0.753337237898631	6.53110617293525	7.21332776997899	0.00723853297426466	0.065808020108585
DCAF17	-1.84638805057526	3.80167429514687	7.21022011838336	0.00725107520662964	0.0659008491046259
ALAD	1.5457121905397	4.19356400697362	7.20757039130978	0.00726178683192472	0.0659769864366288
SYNJ2BP	-2.14950962947478	3.38183925331207	7.20587610770775	0.00726864451388578	0.0660180710748655
BAD	3.4266616505979	1.96904631837735	7.20468778509291	0.00727345824645421	0.0660405709399384
R3HCC1L	-2.0263592562534	3.54301348665223	7.20240785411765	0.0072827030589286	0.0661032761594788
STRIP2	1.87527517185581	3.56935253961763	7.20019005514233	0.00729170745659439	0.0661637596342345
LOC153684	3.42550189225318	1.9686578921431	7.19886232489481	0.00729710356529262	0.066190327155258
NFE2	1.24892596713432	4.88770062515715	7.19831751602721	0.00729931893659788	0.066190327155258
KHDRBS1	-0.906795550234522	5.96772943456004	7.19641117342905	0.00730707616189803	0.0662394187671737
CBWD3	-2.41488040559972	3.08292416787377	7.19458224458631	0.0073145262965473	0.0662702406901399
ADGRA3	-1.97022068812155	3.61926800587411	7.19442543215022	0.00731516543262821	0.0662702406901399
FAM161A	-2.41473283632822	3.08468001525664	7.19236651810713	0.00732356245013246	0.0663250537177167
RSL24D1	-0.380381907011522	9.88469024769377	7.19054448752819	0.0073310015845431	0.0663711594449426
ARRB1	-2.15074233902558	3.37735698743354	7.18872991184993	0.00733841795707524	0.0664170296371219
ITFG1	1.00965122290533	5.57364332175552	7.18645080028422	0.00734774380426121	0.0664801468077603
RBFA	-2.41319933315055	3.08319221351758	7.18520500727217	0.00735284655672074	0.0665050265362278
CDC25A	-2.14798759103424	3.37774114067737	7.17596493354157	0.00739080701185238	0.0668077722094195
MECOM	-3.24490605917923	2.46272464163079	7.17539435030204	0.00739315766160867	0.0668077722094195
MKNK1	1.08096623903019	5.34658035052843	7.17533330057998	0.00739340921532157	0.0668077722094195
ITGB2	-2.92033015048425	2.65896456282888	7.17158977848112	0.00740885102281688	0.0669259105656501
DDX11	-5.96780325135084	1.68653178438851	7.16342694490361	0.00744263663957754	0.0672096244784853
PKD2	-1.36225202855837	4.69843749007455	7.16040017638941	0.0074552042901979	0.0673016126676601
SMAD2	-0.86740666458291	6.09858635206586	7.15510836325147	0.00747722892575155	0.0674788874796831
HACD2	-1.37721882873458	4.66300740239871	7.15333623796402	0.0074846194041819	0.0675240240852861
SETD3	-1.54542146962378	4.31105397676808	7.15017585054667	0.0074978180340032	0.0676185844378076
BCL10	-1.1000227459659	5.34996008369018	7.14968132709296	0.00749988544887765	0.0676185844378076
AP3D1	-1.73884136459966	3.96653131816748	7.14878463087586	0.00750363568181946	0.0676308235161438
DNAJC6	-1.20593529934256	5.06561055669221	7.1464186224575	0.00751354019152594	0.0676985060610395
PAIP2B	4.27710085089479	1.552645413323	7.13868961862315	0.00754598833693493	0.0679692034236666
TMEM68	0.852440201607996	6.10507359421234	7.13208387284027	0.00757383430581369	0.0681982881980962
TMEM219	1.36156345523332	4.59704770636659	7.13147432499894	0.00757640909179309	0.0681997461718254
TRAPPC8	-1.06677960110527	5.44158325013638	7.12484242723651	0.00760448073534337	0.0684306424656098
PRH1	-5.95779365099654	1.6826116255245	7.12403841741441	0.00760789118510518	0.0684395430767021
LINC00888	-2.29693667247426	3.19111923017443	7.11375809151315	0.00765163635869713	0.0688111682082642
ACBD3	-1.56228714894407	4.26874652293923	7.11135033182693	0.00766191905088332	0.0688817245461886
TSPO	1.86007003061867	3.57675543593635	7.10928373800492	0.0076707560105023	0.0689274393542771
SCYL3	-2.91838035247354	2.64570390677669	7.10902076085115	0.0076718812739627	0.0689274393542771
HELLS	-0.894396702565336	5.99158438034403	7.10761016730845	0.00767792000026216	0.0689597740093454
CDK4	1.54131389145511	4.17500878072319	7.10003074576412	0.00771045068346491	0.0692123558859907
IL27RA	-2.90489413331643	2.6580664583249	7.0999170738528	0.00771093963152255	0.0692123558859907
VSIG10	-3.82734085335691	2.18555015130656	7.09777525183773	0.00772015838758977	0.0692731037540396
ZNF334	-5.93371179832256	1.69335245517145	7.09701284301066	0.00772344264016483	0.0692805795697426
RAB29	-3.81995791564863	2.19106941355372	7.09518120722968	0.00773133867525823	0.0693294059822886
PSMG3	1.4247771821674	4.44015583683469	7.09080013764265	0.00775025861460479	0.0694770249736138
ACTR1A	1.49283100889235	4.28509196306392	7.09022832309107	0.00775273152397154	0.0694771580612098
DUS4L	-1.87101852295156	3.73560336433196	7.0894128783174	0.0077562594494199	0.0694867427378299
USP45	1.32322886402116	4.67344612083052	7.0838681043993	0.00778029182878738	0.0696640839506588
NARS2	-0.969113682493951	5.73608120548666	7.08370866334309	0.00778098400963134	0.0696640839506588
TBC1D9B	-2.52470003255533	2.95419258834414	7.08006617293955	0.00779681430198014	0.069783710020731
SERPINB9	-1.50214868885728	4.38019216773503	7.07740266742365	0.00780841076034657	0.0698653783289636
ZBED4	-1.86903262440926	3.73603080235274	7.07567282986508	0.0078159516296803	0.0699107192445929
SHC4	3.39341403561464	1.97098045707885	7.07232784270373	0.0078305545396201	0.0700191787606333
RLIM	-1.18595185681826	5.09793398758373	7.06924363034855	0.007844043729871	0.0701176141760923
PRCP	-2.01376354041757	3.53033168141206	7.06170263792287	0.00787712537561758	0.0703910682079769
RTL8C	2.35484607742404	2.83649711587452	7.05355231488193	0.00791304057007572	0.0706896623619438
NGDN	0.732528880513297	6.58722364647701	7.05067064434824	0.00792577896791645	0.070781087686622
PLOD2	-1.57911875533167	4.22628643531847	7.04803818852519	0.0079374340437159	0.0708627837162444
EPHA4	-5.93762019160389	1.67477094185123	7.04540923199442	0.00794909112047356	0.0709436073318893
GOSR1	0.998287656525334	5.57418212312424	7.04486486390709	0.00795150709454892	0.0709436073318893
ANKRD36BP2	2.32212399624192	2.88914203957323	7.03380188115787	0.00800076905188422	0.0713480228667385
UBQLN1	-1.03175836588352	5.52551372861679	7.03355244779418	0.00800188333584154	0.0713480228667385
DNAJC3-DT	-5.95213050692767	1.65949649215415	7.03260279104908	0.00800612715317975	0.0713633503578132
URB1-AS1	2.10705572553269	3.15317991834709	7.0317985778667	0.00800972281378991	0.0713728926014413
NUDT16P1	4.24146481263528	1.55882554817452	7.03002151139614	0.00801767398818725	0.0714212276319296
ADAM10	-1.00128999120414	5.61789679832299	7.02800817083242	0.00802669208493875	0.0714790333272822
ORMDL1	-0.44322268383227	8.77331134679295	7.02662545509155	0.00803289151388786	0.0715117098078868
PPIH	0.88540808302694	5.96154366649799	7.02577235461644	0.00803671884669488	0.0715232551013322
ST6GALNAC4	5.58597924400958	1.05801169322802	7.02353070349499	0.0080467846373242	0.0715677683366798
MIR646HG	5.58597924400958	1.05801169322802	7.02353070349499	0.0080467846373242	0.0715677683366798
TTF2	-1.48194716905117	4.4109003991051	7.02257551441246	0.00805107768456238	0.0715834258427668
HRAT92	5.58374453306378	1.05757743761977	7.01728454891636	0.00807490011631405	0.0717722269587666
ZNF195	-1.02084592614779	5.55570197825203	7.01652243078137	0.00807833746877652	0.0717722269587666
KIAA1143	0.610466625798434	7.21631458869956	7.01616941547821	0.00807993016744367	0.0717722269587666
BABAM2	1.46556604819035	4.32405928216728	7.01486008394048	0.0080858402822302	0.0718021600933825
BTG3-AS1	5.58150876646791	1.05714327234407	7.01104143248619	0.00810310233604781	0.0719328478418315
VCPIP1	-1.29607895991406	4.81508645326563	7.0097539673877	0.00810893076127653	0.0719619868029768
C3orf33	1.80865476703224	3.63936190213095	7.0084910998082	0.00811465199842319	0.0719901565396835
RANBP1	-0.391948571842757	9.59100724626491	7.00671527948348	0.00812270407931281	0.0720383190320517
GPR82	-5.92745566794507	1.67085047731947	7.00616999995653	0.0081251781735072	0.0720383190320517
RASGRP1	-3.22939811756239	2.43424672640852	7.00395942584082	0.00813521610060961	0.072104698364293
TFB1M	0.880048018786402	5.97493221958379	7.0021338409457	0.00814351540554376	0.0721556310149512
UBE2F	1.18916454740704	5.00224715056463	7.00082724510984	0.00814946064771956	0.0721856801027244
FCRLB	5.57703408198075	1.05627521273104	6.99856435834834	0.00815976768847171	0.0722057038459704
LINC01082	5.57703408198075	1.05627521273104	6.99856435834834	0.00815976768847171	0.0722057038459704
PHOSPHO1	5.57703408198075	1.05627521273104	6.99856435834834	0.00815976768847171	0.0722057038459704
PHACTR4	-2.19961596175192	3.27401759991788	6.99808788552537	0.00816193963516276	0.0722057038459704
COA3	-0.42546090198589	9.03226817066216	6.99662810750229	0.00816859754799343	0.0722419930206615
CLPX	-1.06725551357158	5.41196108671283	6.99568732341982	0.00817289132116618	0.0722469301506882
LDB1	2.84798071407358	2.33331934926109	6.99538581281597	0.00817426791515658	0.0722469301506882
IFNAR1	1.15133832575867	5.10032105580846	6.99458179203017	0.00817793995797228	0.0722567905320683
USP30-AS1	5.57479517196552	1.05584131836402	6.99233042275404	0.0081882311658646	0.0722799356349665
LOC100507002	5.57479517196552	1.05584131836402	6.99233042275404	0.0081882311658646	0.0722799356349665
ARIH2OS	5.57479517196552	1.05584131836402	6.99233042275404	0.0081882311658646	0.0722799356349665
CHD1L	-1.13788242729798	5.20813984520745	6.98983557276672	0.00819965082176348	0.0723581425154994
WDR33	0.75583927735407	6.46433813861473	6.98711119817951	0.00821213969018086	0.0724457329409994
PTPRN	5.57255522205229	1.05540751427017	6.98609956953452	0.00821678207339955	0.0724640702978591
SLC30A9	0.849071656427961	6.08334808084161	6.98399769892492	0.00822643618390652	0.0725265810162563
CTSB	1.43745935724347	4.38406308585993	6.98218289090292	0.00823478112091795	0.0725775143070614
TIGD4	5.5703142362276	1.05497380044071	6.97987180972891	0.00824542058271212	0.0726486324097126
UTS2	-2.67290283861408	2.80311310980066	6.97867005456739	0.0082509586271182	0.0726700473340278
ZNF350	1.44389367239152	4.36516972506323	6.97822876625544	0.00825299316972331	0.0726700473340278
MDK	-2.88966510300373	2.64055384119921	6.9690264533562	0.00829553722620375	0.0730219120830423
XRCC5	-0.495877279290276	8.11592192453118	6.96744197842416	0.00830288516981892	0.0730458439963709
BCR	-2.66940921754104	2.80304633093982	6.96732571148276	0.00830342461561436	0.0730458439963709
CRNKL1	-1.20614577538437	5.03141582853032	6.96471902878976	0.00835139020294121	0.0734449421549886
ATP6V0E2	-3.79318671265354	2.17834082525546	6.95474779132005	0.00836199490604853	0.0735062062761115
POLR3G	1.06326023613477	5.35167753516565	6.95441341105952	0.00836355773514858	0.0735062062761115
PHLDB2	-5.93171384198464	1.65150922236669	6.95356555591494	0.00836752178698091	0.0735083891520342
EIF3J	-0.764300560964291	6.45295617630987	6.95324789386212	0.00836900747536693	0.0735083891520342
JAML	-3.22124898033382	2.42812085706919	6.95185509930912	0.00837552468756279	0.0735427789046171
HMGN3-AS1	-5.90696937926779	1.66300945353424	6.92784589283091	0.00848868935846814	0.0745132933904044
SLAIN2	-1.3837380961592	4.59402963330231	6.91023030626066	0.00857271263637196	0.0752274829764214
ANP32E	-0.555099304163725	7.58797572442837	6.90882674964378	0.00857944385934608	0.0752631845699618
MCM3AP	-1.60915639097492	4.13451547930659	6.90592217591568	0.00859339089440658	0.0753621450916544
DNAJC17	2.82729170476634	2.33591762386295	6.90410975234859	0.00860210545315073	0.0754151707919682
EMC4	0.540126781329814	7.68566289177727	6.90141772604399	0.0086150660462736	0.0755053773016816
CSPP1	-1.50437240230817	4.33401756606217	6.89883528217075	0.00862751784385361	0.075578845062956
DICER1	-1.03331180100432	5.49005242712611	6.89857031134043	0.00862879649807745	0.075578845062956
FAM171A1	3.11691713646528	2.13374108328351	6.89169063250219	0.00866206334332858	0.0758467225524109
NQO1	-1.85075588611696	3.72005145385185	6.88911063242271	0.00867457281291035	0.0759240095260644
P2RX7	-5.89664695683182	1.65908895456508	6.88876250105855	0.0086762621888975	0.0759240095260644
SCP2	0.452566681381752	8.54647328857908	6.8847941127149	0.00869554338975347	0.0760471056846233
CDCP1	-3.77965405464157	2.17196915336444	6.88475984322757	0.00869571008571387	0.0760471056846233
ENO1-AS1	-5.91107988951541	1.64352157703516	6.87472249439725	0.00874467549505282	0.0764280311897551
TRAM2-AS1	-5.91107988951541	1.64352157703516	6.87472249439725	0.00874467549505282	0.0764280311897551
TANK	0.667485521696372	6.86854472875455	6.87266226725707	0.00875476080453129	0.0764925236909047
HNRNPAB	-0.798712980968608	6.29043496878226	6.86176452278275	0.00880830630353823	0.0769365814800705
RPS14	0.30786616435685	11.4849318249902	6.86051576356256	0.00881446338810868	0.0769665763561606
PAXBP1	-1.04441944558701	5.44638597625749	6.85939447290153	0.00881999573521338	0.0769802745814078
PRDX5	1.02520195093911	5.44232449561391	6.8590939297025	0.00882147919225826	0.0769802745814078
SIAE	-3.19374547229126	2.43196496478392	6.85747505935216	0.00882947420049171	0.0770074432280282
UBAC2	1.59943613311044	3.99666327346263	6.8573602430433	0.00883004151785032	0.0770074432280282
DHRS7	-1.12681763912963	5.20539252096274	6.84813745076283	0.00887573424147507	0.0773820568585111
FAM117B	-1.62834540723036	4.08762206694434	6.84504970450967	0.00889108597254055	0.0774919966123523
ABT1	1.59970009523348	3.99672132301431	6.84012361011885	0.0089156339487006	0.0776819955487122
PBX3	-2.2677070380468	3.15877916795306	6.83643576339979	0.00893405683337502	0.0777928459312213
LMLN	2.50118131978931	2.64218414403905	6.83602247230783	0.0089361238838806	0.0777928459312213
FAM120C	-5.90068048693832	1.63952769321058	6.83537454885296	0.0089393654195863	0.0777928459312213
SLCO3A1	-5.90068048693832	1.63952769321058	6.83537454885296	0.0089393654195863	0.0777928459312213
MED30	0.596311063454544	7.25174846690958	6.83070630599321	0.00896275606856083	0.0779723915906038
ALDH18A1	-1.13356107877102	5.18252335420198	6.82936699167915	0.00896947838404771	0.0780068635461872
SMIM14	-3.77344005584978	2.15978610757615	6.8163840226044	0.00903491096968415	0.0785517559391333
RALB	-2.03649656094285	3.43785658098784	6.81530609968564	0.00904036549662705	0.0785750094594599
ABHD5	1.09433930836423	5.21367408357694	6.80818555368219	0.00907648183138321	0.0788646661432666
SLC7A1	-0.98255093306483	5.62783035128483	6.80739804970494	0.00908048521698696	0.0788752042588004
APBB1IP	-2.363312904711	3.05173261687907	6.80034829446369	0.00911640426917376	0.0791628776246379
SFMBT2	-5.89022562780944	1.63553381110581	6.79607669467124	0.00913823915895594	0.0793281111265017
TMX3	-0.849720165503347	6.07999211520505	6.79493809894805	0.00914406828784883	0.0793430103956338
TTLL5	-3.77022145364012	2.15622290298824	6.7946449484965	0.00914556971055988	0.0793430103956338
ARID1A	-1.18843693943376	5.02589552938801	6.78546377260346	0.00919272074640407	0.0797276010730626
NEIL2	-3.77456134703303	2.1466403488961	6.77424268629635	0.00925068623349931	0.080184964470676
MTREX	-0.851695640535413	6.06859473784028	6.77415719768486	0.00925112928140365	0.080184964470676
BLMH	-1.73003181828406	3.88943634669377	6.77332481118308	0.00925544429148924	0.0801977721946485
SF3A3	-0.786482129579575	6.31871146100158	6.77260519308282	0.00925917638254372	0.0802055226639897
LOC100129203	-5.86535864893907	1.64732787094058	6.77183347723492	0.00926318037622146	0.0802156229576899
SENP7	-1.0341569874168	5.45683699782043	6.76935838579017	0.00927603418363027	0.0803023296172465
RRP15	-0.591075898929111	7.28893630358747	6.76141217241226	0.0093174245868921	0.0806177412792716
RNMT	0.793546875593153	6.24910311498409	6.76126881735338	0.00931817303235026	0.0806177412792716
DTL	-0.929477702455813	5.7900565195149	6.76067209607432	0.00932128912878906	0.0806200236307291
WDR45	2.21443721745752	2.94722460822881	6.75845572315235	0.00933287244214512	0.0806955153188228
CYP1B1	-2.02891011827955	3.4373326007168	6.75750347636339	0.00933963040611966	0.0807292518131413
RB1CC1	-0.95236915042191	5.71252553049751	6.75209754340539	0.00936618374624546	0.0809340212741143
NOTCH2NLB	-2.48420896102414	2.91546729497046	6.74144837378641	0.0094222491444641	0.0813936039328477
ERAP2	-1.24629254704252	4.8730040153222	6.73991379182081	0.009430356653284	0.0814387506278865
HAUS2	0.666915069088565	6.8372695801101	6.73917049463775	0.00943428621217166	0.0814478007901747
RBM25	-0.740258433239054	6.50690719628093	6.73550617310081	0.0094536827621435	0.0815903338235072
MCCC2	-1.34224356804848	4.64309439426974	6.72996937551405	0.00948306851987656	0.0818189657247591
SLC9A9	-3.18214445647925	2.40775723723704	6.72766299990762	0.00949533686881227	0.0818998158672502
SPAG9	-1.16001125021586	5.08644948601711	6.72381347929155	0.00951584992852321	0.082051707818703
FGF14-AS2	-5.86914802785011	1.62754617951528	6.71763442619375	0.0095488714094062	0.0823002086637172
ISG20L2	-1.61419625937064	4.08215738545355	6.71733155620821	0.00955049299193322	0.0823002086637172
SNRPF	-0.433525636838538	8.7693084179338	6.71617119602148	0.0095567082354559	0.082328667563292
LAMTOR1	1.20512699346952	4.88796513904747	6.71235642986965	0.00957717050876397	0.0824798063468049
NDUFA5	-0.349683688918114	10.224354966593	6.70831664951235	0.00959888869159811	0.0826195958928542
SSH1	-3.18330885106471	2.40169162779721	6.70824983979367	0.00959924828983312	0.0826195958928542
TIMELESS	-1.54591121949213	4.20520334348691	6.70699658724481	0.00960599638486969	0.0826525077072578
DENND2D	1.9148751415422	3.39001254755039	6.70528536324256	0.00961521826105293	0.0827066780732383
C4orf48	-2.47679511480091	2.91258450383261	6.70060042999425	0.00964051205125785	0.0828990182929124
PSMD8	1.01890707518105	5.42490398676035	6.6990666099213	0.00964880789721785	0.0829451201991674
IGBP1	0.929271360090359	5.72575346558789	6.6981811530069	0.00965360032457199	0.0829610864013461
VEZF1	-1.42089475156483	4.45956278334101	6.6937671253522	0.00967752711849608	0.0831414297885385
DPY19L2	-2.02145935336925	3.42771851200712	6.68316818431736	0.0097352284620571	0.0836117388271176
CREG1	0.684261744841908	6.72970979051517	6.68058246847248	0.00974935868737529	0.0836863181703136
COQ7	2.0458711650165	3.16878978318699	6.68024724395266	0.00975119213538667	0.0836863181703136
LEKR1	3.12139148293438	2.07231854700294	6.67995435224739	0.00975279434116445	0.0836863181703136
USP6	-3.16292190102586	2.41448424251936	6.67906775706947	0.0097576459280102	0.0837025378316262
PSMD1	-0.835968999623057	6.10283016985005	6.67452827183878	0.00978252547465402	0.0838904983437791
UNG	-1.58757275651866	4.11524732393889	6.6570012479055	0.00987919743724382	0.084693817277433
BCL2L15	3.6437972492621	1.74652649075023	6.65495178331841	0.00989056520725476	0.0847493132977089
AP2M1	1.4737292090747	4.21437315490523	6.65475316524684	0.00989166759487499	0.0847493132977089
LINC02232	-3.16404419194882	2.40504746247219	6.65164664337056	0.00990892608456277	0.0848714532667172
NCS1	3.64242599005763	1.74612346579894	6.64891817044044	0.00992410975302275	0.0849757534593117
STAT6	-2.15476698477184	3.24733844236603	6.64656434664036	0.00993722769601904	0.0850623079430582
ELK4	-1.08906797185053	5.26162505162033	6.64490929972649	0.00994646197050156	0.0851155760206559
GPD2	-1.60829893491382	4.07130903933682	6.64342822328902	0.00995473303958686	0.085160571841381
LATS1	-1.71649316767016	3.88185401982818	6.64053898463239	0.00997415569170093	0.0853009109306889
BATF	-5.84784407683424	1.61955893712483	6.63940212686122	0.00997725241397192	0.0853015848399626
CITED2	-2.84758734398113	2.60208700670469	6.63878201938805	0.00998072553078304	0.0853054753938865
EEF1AKMT1	-0.752807203184668	6.42376899557013	6.63679156122076	0.00999188212425911	0.0853577101300081
VAMP2	2.80903753562558	2.28610904901991	6.63661421038271	0.00999287680241276	0.0853577101300081
CHURC1	-0.600426239091001	7.19925234763285	6.63222964991251	0.0100175000547147	0.0855421870231155
TIMM23	0.634251871469918	6.98316638828164	6.62815734001147	0.010040425442943	0.0857120583342751
PPP1R7	0.965392435312484	5.58643666205921	6.62499643750593	0.0100582570578797	0.0858383562019839
HDHD5	-3.16221624200961	2.39932817915322	6.62007055864988	0.0100861101781551	0.086050076723681
SPC25	0.535518922140838	7.62756330077576	6.61752496031582	0.0101005351025792	0.0861471408190708
PDE8B	-3.16232175185979	2.3957646514526	6.61206036739968	0.0101315723125866	0.0863857892655389
SLC25A35	3.32300498659201	1.91686757222639	6.60513537256875	0.0101710446577422	0.0866961933809054
LYRM7	0.555386223094251	7.45926892564796	6.60265750946466	0.0101852066992452	0.0867907348068033
RNF121	-5.83710628418968	1.61556554147602	6.60036677484133	0.0101983172046782	0.0868340647617475
GCSAM	-5.83710628418968	1.61556554147602	6.60036677484133	0.0101983172046782	0.0868340647617475
XXYLT1	-2.83647031472309	2.60416273472473	6.59939078780867	0.0102039083020272	0.0868340647617475
PPRC1	-1.86169282262136	3.6336007442162	6.59928125333922	0.0102045359837973	0.0868340647617475
CCDC28A-AS1	-3.73986690835086	2.13029713219654	6.59908646068513	0.0102056523310994	0.0868340647617475
TMEM220	-1.74653411224021	3.81681674750443	6.59782191272138	0.0102129024396655	0.0868696020033536
EEF1AKMT2	0.526602462840255	7.69770927003579	6.59611465073798	0.0102226991645981	0.0869267725292918
PMPCB	0.721343487809321	6.52611054469495	6.59548505486813	0.0102263143848319	0.0869313612292553
CENPL	1.5967454893687	3.93107754223815	6.59067972078376	0.0102539504450844	0.0871400809772433
RBBP7	-0.640326918287705	6.96476786374953	6.58820986223718	0.0102681846815142	0.0872348181614059
IFT27	2.24675518943897	2.85781675880367	6.5833884619234	0.0102960296751553	0.0874450957837335
ALDH3A2	-1.90433858006379	3.57021332956129	6.57980427690413	0.0103167795480408	0.0875950056850024
FGL2	-2.61240484033029	2.76619213161966	6.57262573102247	0.0103584672346209	0.0879225454614296
ZNF845	1.73359090941484	3.66089049604717	6.56938315465498	0.0103773543112214	0.0880564153727628
KDM6A	1.42554408653986	4.30324875837612	6.56874329666128	0.0103810854698526	0.0880616388971741
TBP	1.21582221203338	4.82228803203848	6.56703065264692	0.0103910790594521	0.0881025534319769
CELF1	-1.28313950117172	4.74048108031658	6.56669205286651	0.0103930560184625	0.0881025534319769
TRIP12	-0.773480766267621	6.32098697443442	6.56631469779174	0.0103952597097344	0.0881025534319769
HSPBP1	-3.74057451807479	2.12063441021017	6.56479692438288	0.0104041280957371	0.0881512831612735
LOC100507291	3.09171377598059	2.07413287438628	6.56027953422457	0.0104305692483335	0.0883488282301909
PMF1	2.28240074325469	2.81532782170974	6.5572981963052	0.0104480573268827	0.0884533086861515
NAA40	-3.1507733222391	2.39348653423288	6.5564758102671	0.0104528866080131	0.0884533086861515
SEC24A	-1.09487612564184	5.22441010456912	6.55606734421595	0.0104552860857809	0.0884533086861515
CPNE3	-0.983841233751654	5.5604404895121	6.55604420127283	0.0104554220527307	0.0884533086861515
SARNP	-0.366600383641217	9.81903487369243	6.55484642474689	0.0104624615774829	0.0884863783625236
CCT6B	-3.72158295629045	2.13360623174378	6.55060436104313	0.0104874319782279	0.0886710334623426
FEZ2	-1.17147596041445	5.01351383926046	6.5496280187511	0.0104931877468857	0.0886931673641519
MAML3	-3.15085570978307	2.3899201524513	6.5484330934124	0.0105002365229632	0.0887262138479987
ARL11	-3.73723953526612	2.11697847852772	6.54289476011599	0.0105329702044952	0.0889496273767723
PATJ	-3.73723953526612	2.11697847852772	6.54289476011599	0.0105329702044952	0.0889496273767723
LHPP	1.68158278651229	3.7510450533797	6.54233151246973	0.010536305072111	0.0889512135194798
EARS2	-2.44991627262275	2.90401319715073	6.54142671321431	0.0105416644599868	0.088969885327419
MRPL58	0.681241746558284	6.70927692923205	6.53950256216579	0.0105530710599338	0.0890395682116504
C5AR2	4.15961677564697	1.47604699806503	6.53733449357127	0.0105659388000013	0.0891215339248098
MRPS27	-1.36610050647431	4.54348505608022	6.53623283863832	0.0105724834148861	0.0891501323752252
UHRF1BP1L	-1.67689507361607	3.92235840799351	6.53446300587119	0.0105830061876639	0.0892122487009604
CENPI	1.47707114044889	4.17243724887513	6.53038250072522	0.0106073083165883	0.0893904500800144
DCUN1D5	0.60140142467681	7.14021024679009	6.52692862235542	0.0106279231874769	0.0895374810414406
LOC100506023	4.15628959007632	1.47521258342069	6.52527185014123	0.0106378264014046	0.089594208353904
DAAM1	1.00610076890122	5.41970459171734	6.52058341585246	0.0106659024351786	0.0898039119244338
KLHL8	-1.40539236795899	4.4488451913869	6.51931096244775	0.0106735354491461	0.0898414173526251
MFSD11	2.09916834602316	3.04993419404826	6.51665792453526	0.0106894681426361	0.0899487398188777
ZNF367	-1.13677493608264	5.09527819809591	6.51306097851197	0.0107111083966481	0.0901040115569225
IREB2	-0.790959040834097	6.23684937635482	6.51047182955856	0.0107267132657838	0.0902084351256703
MIR363	-5.83024106956741	1.59071388183	6.50610633077857	0.0107530770682971	0.0903969184255548
REP15	3.08067259325553	2.0703202244565	6.50570199576409	0.0107555222595132	0.0903969184255548
WDR43	-0.957059329657627	5.63472847219109	6.5049095720381	0.0107603160477469	0.0904103249374454
TUBB2A	2.46860628221298	2.59473065364475	6.49901347258449	0.0107960535482792	0.0906836414686809
ETS1	-3.72646500244069	2.11400722786694	6.49481853668123	0.010821554047458	0.0908693319920938
ERI2	0.99632788166595	5.44494245345078	6.49380577321593	0.0108277197658517	0.0908693319920938
SNRNP70	-2.44521669892031	2.89711520725904	6.49379176644291	0.0108278050645453	0.0908693319920938
ZNF826P	-1.73439181376783	3.80911998025016	6.49086893749745	0.0108456196483977	0.0909918193416328
SLC27A5	1.0508161696965	5.27044710527272	6.48776410386227	0.0108645764834541	0.0910889791311594
TYW3	-0.729915582608156	6.49066954824898	6.48772746516824	0.0108648003870334	0.0910889791311594
SEC62	-0.453273461561869	8.35880841808693	6.48738908699886	0.0108668684815238	0.0910889791311594
EGR1	3.2888882071611	1.9188645551801	6.47742391202983	0.0109279549023227	0.0915738646054404
CTDSPL	-1.94611066763249	3.48093648907317	6.47613029528214	0.0109359105531828	0.0916118257411424
TSPAN32	2.18687343770856	2.90851990544469	6.47563350768601	0.0109389673403982	0.0916118257411424
CSF3R	-5.81929078079533	1.58664301231664	6.47044584745221	0.0109709399880799	0.0918251758256081
FRG1JP	-5.81929078079533	1.58664301231664	6.47044584745221	0.0109709399880799	0.0918251758256081
INTS9	-2.31907358032149	3.01951932276643	6.46804267045523	0.0109857837557783	0.0919179092706565
VEZT	-1.0691516494257	5.27445421420903	6.46814209425876	0.0109885234539377	0.0919179092706565
CCDC146	-3.14040880684307	2.3777803976146	6.46483332119125	0.0110056391690446	0.0920338435245696
PCCA	2.45885286204323	2.59969775452299	6.46354594309878	0.0110136141875962	0.0920732934079881
C11orf24	2.14399641673669	2.96289143006725	6.45864994712082	0.0110439979777317	0.0922945974947474
DRG1	0.848382685092265	5.95924383876378	6.458228604351	0.0110466167813455	0.0922945974947474
RNF146	-2.81786866662467	2.58606580668188	6.45732054141431	0.0110522629001737	0.0923144831186195
PABPC4L	-5.79357436541865	1.59959420472658	6.44478382556749	0.0111305165484916	0.0928857544266654
ZNF702P	-5.79357436541865	1.59959420472658	6.44478382556749	0.0111305165484916	0.0928857544266654
ZNF385D	-5.79357436541865	1.59959420472658	6.44478382556749	0.0111305165484916	0.0928857544266654
